dataset,seed,state,depth,dose_ratio,epsilon,margin,agreement,split_regret_norm
bank_marketing,seed_0,probe_depth_0,0,1.5,17.8292892514541,11.886192834302733,0.7578125,0.005618941990021104
bank_marketing,seed_0,probe_depth_0,0,2.0,23.772385668605466,11.886192834302733,0.734375,0.006342203095134838
bank_marketing,seed_0,probe_depth_1,1,0.0,0.0,10.024176298985822,1.0,0.0
bank_marketing,seed_0,probe_depth_1,1,0.25,2.5060440747464554,10.024176298985822,1.0,0.0
bank_marketing,seed_0,probe_depth_1,1,0.49,4.911846386503052,10.024176298985822,1.0,0.0
bank_marketing,seed_0,probe_depth_1,1,0.5,5.012088149492911,10.024176298985822,1.0,0.0
bank_marketing,seed_0,probe_depth_1,1,0.75,7.518132224239366,10.024176298985822,0.953125,0.000842313627329761
bank_marketing,seed_0,probe_depth_1,1,1.0,10.024176298985822,10.024176298985822,0.90625,0.001684627254659522
bank_marketing,seed_0,probe_depth_1,1,1.5,15.036264448478732,10.024176298985822,0.7734375,0.004617848888456297
bank_marketing,seed_0,probe_depth_1,1,2.0,20.048352597971643,10.024176298985822,0.65625,0.007634743550718122
bank_marketing,seed_0,probe_depth_2,2,0.0,0.0,2.949161141780678,1.0,0.0
bank_marketing,seed_0,probe_depth_2,2,0.25,0.7372902854451695,2.949161141780678,1.0,0.0
bank_marketing,seed_0,probe_depth_2,2,0.49,1.4450889594725322,2.949161141780678,1.0,0.0
bank_marketing,seed_0,probe_depth_2,2,0.5,1.474580570890339,2.949161141780678,1.0,0.0
bank_marketing,seed_0,probe_depth_2,2,0.75,2.2118708563355085,2.949161141780678,0.9921875,4.841838070647987e-05
bank_marketing,seed_0,probe_depth_2,2,1.0,2.949161141780678,2.949161141780678,0.875,0.0007746940913036779
bank_marketing,seed_0,probe_depth_2,2,1.5,4.423741712671017,2.949161141780678,0.7734375,0.001404133040487916
bank_marketing,seed_0,probe_depth_2,2,2.0,5.898322283561356,2.949161141780678,0.6640625,0.002081990370378634
bank_marketing,seed_0,probe_depth_2,2,0.0,0.0,30.37207414458527,1.0,0.0
bank_marketing,seed_0,probe_depth_2,2,0.25,7.593018536146317,30.37207414458527,1.0,0.0
bank_marketing,seed_0,probe_depth_2,2,0.49,14.882316330846782,30.37207414458527,1.0,0.0
bank_marketing,seed_0,probe_depth_2,2,0.5,15.186037072292635,30.37207414458527,1.0,0.0
bank_marketing,seed_0,probe_depth_2,2,0.75,22.779055608438952,30.37207414458527,0.90625,0.01656815526909474
bank_marketing,seed_0,probe_depth_2,2,1.0,30.37207414458527,30.37207414458527,0.6875,0.05701541718478057
bank_marketing,seed_0,probe_depth_2,2,1.5,45.558111216877904,30.37207414458527,0.46875,0.10444869038277163
bank_marketing,seed_0,probe_depth_2,2,2.0,60.74414828917054,30.37207414458527,0.3671875,0.13092894818702963
bank_marketing,seed_0,probe_depth_1,1,0.0,0.0,0.7195445475945093,1.0,0.0
bank_marketing,seed_0,probe_depth_1,1,0.25,0.1798861368986273,0.7195445475945093,1.0,0.0
bank_marketing,seed_0,probe_depth_1,1,0.49,0.35257682832130954,0.7195445475945093,1.0,0.0
