dataset,method,method_label,budget,seed,checkpoint,rho_max,rho_mean,rho_p90,rows
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1,0.6358795017004013,0.4645300282537937,0.5675901830196382,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_0,5,0.9868521690368652,0.39525053405901417,0.6305741459131242,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10,1.147099256515503,0.4274811594188213,0.8052484653890133,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_0,25,1.65108060836792,0.47867589941248295,0.8904153883457185,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_0,50,2.112139731645584,0.5980226706061512,1.1010656222701076,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1,0.6690911427140236,0.45258491307497023,0.5431461930274963,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_1,5,1.0178832039237022,0.4040800869744271,0.6769533209502697,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10,1.5243449062108994,0.4341468422114849,0.8122917756438256,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_1,25,1.8499224185943604,0.4877554090321064,0.8950379580259323,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_1,50,2.0246294140815735,0.5822486861329526,1.0373033940792087,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1,0.624249167740345,0.47315165236592294,0.5536796368658543,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_2,5,0.9050141721963882,0.46129360144026577,0.6661640375852586,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10,1.324581503868103,0.4629358255537227,0.7724184669554237,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_2,25,1.8536317944526672,0.5240894659049808,0.9978904634714127,100
diabetes,histdistill_refined,HistDistill-Refined,budget_50,seed_2,50,2.190242290496826,0.6147789703682065,1.2308540165424349,100
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_0,1,0.3991544246673584,0.2746460682153702,0.38302144408226013,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_0,5,0.8979766741394997,0.4000819754600525,0.7088836133480072,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_0,10,1.4432030022144318,0.5766177828609943,1.0741259150207043,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_0,25,2.75911808013916,0.8831900825351476,1.514650097489357,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_0,50,3.4421398639678955,1.1990866839140653,1.9899679761379958,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_1,1,0.2736332416534424,0.10954411804676056,0.1899683713912964,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_1,5,0.7153359055519104,0.3069651025533676,0.5856745935976505,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_1,10,1.3686729669570923,0.46126875538378953,0.8106701284646988,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_1,25,2.0090301632881165,0.8706061507388949,1.6072797268629075,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_1,50,3.1151317954063416,1.221757848635316,2.332177305221558,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_2,1,0.6124240010976791,0.38421604365110396,0.5201169699430466,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_2,5,1.1134278774261475,0.4307962045073509,0.7185174986720085,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_2,10,1.7808124423027039,0.5499026158917695,0.9599648714065552,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_2,25,2.322109282016754,0.8380987395346164,1.8232588276267052,50
diabetes,histdistill_greedy,Pure greedy selector,budget_25,seed_2,50,3.1790469884872437,1.2956677915900945,2.511519449949265,50
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_0,1,0.28421342372894287,0.10392990410327911,0.25373637676239014,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_0,5,0.9526003003120422,0.3096865378320217,0.7534136191010479,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_0,10,1.4602181315422058,0.4702029928565025,1.158007898926735,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_0,25,2.8941800594329834,0.8436319407634437,1.8885139932855983,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_0,50,4.315133452415466,1.1592282626591623,2.696187533438206,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_1,1,0.45137614011764526,0.18403384417295457,0.3839446008205414,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_1,5,1.1742730736732483,0.3624768053740263,0.7318074226379396,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_1,10,1.9076517820358276,0.5004081029817462,1.0590462476015101,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_1,25,3.162285804748535,0.8738732586661354,1.8003117859363562,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_1,50,4.6626434326171875,1.2615406269300729,2.553291344642639,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_2,1,0.5257722586393356,0.2607082125544548,0.42542195320129395,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_2,5,0.7758947014808655,0.3074590140581131,0.5609024107456207,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_2,10,1.2231867760419846,0.4512113833287731,0.8349212467670442,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_2,25,2.034884363412857,0.7673233516141772,1.4598280370235444,100
diabetes,histdistill_greedy,Pure greedy selector,budget_50,seed_2,50,3.157564640045166,1.1355388266593218,2.172676301002503,100
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_0,1,0.8054220676422119,0.6596348369121552,0.7382721304893494,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_0,5,0.9183858186006546,0.5179252056777477,0.748756292462349,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_0,10,0.9177616238594055,0.43270719319581985,0.7587231993675232,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_0,25,1.2339757457375526,0.5723837134614587,0.9673073686659336,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_0,50,1.7130234837532043,0.6732666251994669,1.2662296757102012,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_1,1,0.4641735553741455,0.21366002321243285,0.32302606105804443,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_1,5,0.6620651558041573,0.218782779276371,0.41739688292145743,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_1,10,0.9754905998706818,0.2570786638744175,0.4953320987522602,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_1,25,1.7179734706878662,0.43927562069147824,0.8763093551620841,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_1,50,2.4047314524650574,0.6449370509386063,1.1688599020242691,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_2,1,0.5275929272174835,0.3526583129167557,0.47490397095680237,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_2,5,0.8290252387523651,0.3101840219646692,0.64593163728714,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_2,10,0.9597711563110352,0.3896053253859282,0.8153386794030667,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_2,25,1.6375545859336853,0.627353517562151,1.1684802740812301,50
diabetes,histdistill_importance,ImportanceSample,budget_25,seed_2,50,2.368061602115631,0.8301862270385026,1.801695267856121,50
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_0,1,0.36268919706344604,0.1985492765903473,0.3079497814178467,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_0,5,0.6853995621204376,0.2685251370444894,0.5581424385309219,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_0,10,0.870140016078949,0.30909328289330007,0.6286617279052739,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_0,25,1.278069019317627,0.4641360450722277,0.9056587338447571,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_0,50,1.618829071521759,0.5995571856293828,1.2479655399918563,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_1,1,0.47649067640304565,0.2340084943175316,0.3353431820869446,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_1,5,0.7627304494380951,0.20289728835225104,0.44599522501230243,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_1,10,0.9014042913913727,0.2635455742944032,0.5314485937356949,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_1,25,0.976450227200985,0.35198475399985907,0.7119780829176308,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_1,50,1.616541862487793,0.4879732193425298,0.8885079413652422,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_2,1,0.4446406960487366,0.2767353302240372,0.39292401522398,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_2,5,0.700253814458847,0.22498174028471113,0.43281858563423165,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_2,10,0.7968951463699341,0.2536829166673124,0.4870560001581908,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_2,25,1.170333355665207,0.4514605929329991,0.8388798847794533,100
diabetes,histdistill_importance,ImportanceSample,budget_50,seed_2,50,1.7667861580848694,0.6368552559055388,1.252105161547661,100
diabetes,random,Random,budget_25,seed_0,1,0.7495428696274757,0.6076455226540566,0.6924492344260216,50
diabetes,random,Random,budget_25,seed_0,5,1.1372649669647217,0.5674227560311556,0.8584887653589249,50
diabetes,random,Random,budget_25,seed_0,10,1.3160589411854744,0.6156897768378258,1.1067970007658006,50
diabetes,random,Random,budget_25,seed_0,25,1.8326629400253296,0.7394262668862939,1.549087280035019,50
diabetes,random,Random,budget_25,seed_0,50,2.6685010194778442,0.9392027550935745,2.019807329773903,50
diabetes,random,Random,budget_25,seed_1,1,0.7405910044908524,0.5854513096064329,0.6994343847036362,50
diabetes,random,Random,budget_25,seed_1,5,1.1292796805500984,0.5257649037241936,0.8477638252079487,50
diabetes,random,Random,budget_25,seed_1,10,1.4168587923049927,0.5777575005590916,1.2156026735901833,50
diabetes,random,Random,budget_25,seed_1,25,2.2226153016090393,0.824219236895442,1.6244315534830094,50
diabetes,random,Random,budget_25,seed_1,50,3.4189335107803345,1.0550490490905942,2.0292026638984684,50
diabetes,random,Random,budget_25,seed_2,1,0.7893719598650932,0.6202578678540885,0.7253719568252563,50
diabetes,random,Random,budget_25,seed_2,5,1.0387606918811798,0.5532829127088189,0.8300433412194252,50
diabetes,random,Random,budget_25,seed_2,10,1.131137490272522,0.5424234379082918,0.9837188884615898,50
diabetes,random,Random,budget_25,seed_2,25,1.7133325338363647,0.7015373950079083,1.2563767597079276,50
diabetes,random,Random,budget_25,seed_2,50,2.6309797912836075,0.9604594852775336,1.8378699094057083,50
diabetes,random,Random,budget_50,seed_0,1,0.7984500378370285,0.6206835758313537,0.7024047821760178,100
diabetes,random,Random,budget_50,seed_0,5,1.2244532108306885,0.5716192233748734,0.8250950466841461,100
diabetes,random,Random,budget_50,seed_0,10,1.4251448512077332,0.5821149064972997,1.0226401615887881,100
diabetes,random,Random,budget_50,seed_0,25,2.332218050956726,0.6779765521734953,1.4306790947914125,100
diabetes,random,Random,budget_50,seed_0,50,2.6992118060588837,0.8429222118109465,1.7738665029406548,100
diabetes,random,Random,budget_50,seed_1,1,0.7445818763226271,0.6041430447809398,0.7184540648013353,100
diabetes,random,Random,budget_50,seed_1,5,1.0285500884056091,0.5539733105525374,0.7900178343057632,100
diabetes,random,Random,budget_50,seed_1,10,1.1709721088409424,0.5476580244675279,0.9282575756311418,100
diabetes,random,Random,budget_50,seed_1,25,1.7511606216430664,0.637456546984613,1.178377625346184,100
diabetes,random,Random,budget_50,seed_1,50,2.5407113432884216,0.8441917292494326,1.6089817225933076,100
diabetes,random,Random,budget_50,seed_2,1,0.7846680954098701,0.610110885836184,0.7113915756344795,100
diabetes,random,Random,budget_50,seed_2,5,0.9583787024021149,0.5357535281404853,0.8324152857065201,100
diabetes,random,Random,budget_50,seed_2,10,1.2290059328079224,0.5146514554927125,0.9395380914211273,100
diabetes,random,Random,budget_50,seed_2,25,1.8128398209810257,0.5823006777465344,1.257067751884461,100
diabetes,random,Random,budget_50,seed_2,50,2.449558198451996,0.8042712437547743,1.6315184265375138,100
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_0,1,0.4271770417690277,0.23846135087311268,0.3034070320427418,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_0,5,0.7596455961465836,0.24582120168954133,0.5859247982501984,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_0,10,1.02841317653656,0.3412449907511473,0.7407901242375374,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_0,25,1.6294205486774445,0.4797962924838066,1.0498539656400683,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_0,50,2.2073705196380615,0.5903938705474139,1.3685622841119767,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_1,1,0.3520616441965103,0.22794297248125076,0.283467311412096,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_1,5,0.5763210207223892,0.20826350834220647,0.3985472351312638,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_1,10,0.8465426564216614,0.2652544514834881,0.6093111634254456,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_1,25,1.2395172119140625,0.4327149098366499,0.9050979673862458,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_1,50,1.956632912158966,0.6594633387774229,1.2732973139733077,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_2,1,0.43379904329776764,0.23350384026765825,0.3448122665286064,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_2,5,0.49087871611118317,0.22243235122412444,0.47193312644958496,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_2,10,0.8095500767230988,0.308171967715025,0.6419953301548957,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_2,25,1.1445263028144836,0.4126731033623219,0.8716582670807839,50
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_2,50,1.575316309928894,0.5813786237686872,1.1922646410763265,50
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1,0.46900085359811783,0.2613654474914074,0.3550545275211334,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_0,5,0.6778944730758667,0.26441476978361605,0.5077007412910464,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10,1.0012450814247131,0.30737723601982,0.677095763385296,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_0,25,1.190549910068512,0.3638002445176244,0.8188209056854249,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_0,50,1.6712712049484253,0.4750412866845727,1.0660033881664277,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1,0.406404260545969,0.2502921131998301,0.33182353153824806,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_1,5,0.7151760756969452,0.23753570402041077,0.45811725258827213,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10,1.0468534231185913,0.3067649655789137,0.576969848573208,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_1,25,1.4457690119743347,0.41428829232230785,0.8133684098720552,100
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_1,50,1.9590008854866028,0.587292363801971,1.0575971767306334,100
